epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
262,94277.4,2.27953,1.10949,0.00456,0.74474,0.4566,0.50207,0.25276,2.09172,0.9897,0.0051,0.0222483,0.0074161,0.0222483,0.0074161,0.0222483,0.0074161,0.0222483,0.0074161
263,94392.5,2.25381,1.1012,0.00457,0.74726,0.45582,0.50214,0.25248,2.09068,0.98967,0.0051,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
264,98159.4,2.2757,1.11305,0.00453,0.74749,0.45604,0.50246,0.25264,2.09089,0.98928,0.0051,0.0221889,0.0073963,0.0221889,0.0073963,0.0221889,0.0073963,0.0221889,0.0073963
265,98273.8,2.2806,1.12167,0.00457,0.74684,0.45654,0.50238,0.25262,2.09032,0.98971,0.00509,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
266,98387.1,2.26939,1.10901,0.0045,0.74697,0.45649,0.50253,0.25301,2.09003,0.98928,0.00509,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
267,98499.9,2.2741,1.11786,0.00452,0.74564,0.457,0.50259,0.25313,2.08912,0.98949,0.00509,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
268,98611.4,2.26072,1.1039,0.00451,0.74523,0.45712,0.50245,0.25323,2.08855,0.98977,0.00509,0.0220701,0.0073567,0.0220701,0.0073567,0.0220701,0.0073567,0.0220701,0.0073567
269,98722.7,2.25842,1.11481,0.0046,0.7457,0.45715,0.50259,0.25328,2.0878,0.98999,0.00508,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
270,98839.4,2.27208,1.11519,0.00452,0.7467,0.45717,0.50282,0.25329,2.0883,0.98929,0.00508,0.0220107,0.0073369,0.0220107,0.0073369,0.0220107,0.0073369,0.0220107,0.0073369
271,98963.4,2.27054,1.10658,0.00451,0.7466,0.4571,0.50289,0.25351,2.08745,0.98872,0.00508,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
272,99087.3,2.27904,1.11328,0.00455,0.7466,0.4573,0.50402,0.25371,2.0877,0.988,0.00508,0.0219513,0.0073171,0.0219513,0.0073171,0.0219513,0.0073171,0.0219513,0.0073171
273,99211.8,2.26927,1.10961,0.00453,0.74673,0.45763,0.50435,0.25376,2.08644,0.98884,0.00507,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
274,99335.5,2.27871,1.10955,0.00457,0.7468,0.45796,0.5045,0.25407,2.08566,0.98762,0.00507,0.0218919,0.0072973,0.0218919,0.0072973,0.0218919,0.0072973,0.0218919,0.0072973
275,99462.1,2.26997,1.10582,0.00453,0.74782,0.45764,0.50465,0.25403,2.08576,0.98712,0.00507,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
276,99586.9,2.28151,1.10817,0.00453,0.74738,0.45754,0.50472,0.25388,2.08551,0.98725,0.00507,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
277,99707.5,2.2698,1.10979,0.00453,0.74883,0.45735,0.50481,0.25393,2.08534,0.98641,0.00507,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
278,99831.9,2.26605,1.11028,0.00449,0.7491,0.4574,0.50505,0.25434,2.0848,0.98604,0.00507,0.0217731,0.0072577,0.0217731,0.0072577,0.0217731,0.0072577,0.0217731,0.0072577
279,99952.9,2.27481,1.10553,0.00457,0.74768,0.45813,0.50529,0.25436,2.08433,0.98592,0.00506,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
280,100077,2.26987,1.10974,0.00454,0.74941,0.45785,0.50555,0.25445,2.08456,0.98582,0.00506,0.0217137,0.0072379,0.0217137,0.0072379,0.0217137,0.0072379,0.0217137,0.0072379
281,100201,2.26547,1.1037,0.00457,0.75146,0.45769,0.50586,0.25458,2.08339,0.98554,0.00506,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
282,100323,2.26476,1.10159,0.00457,0.753,0.4573,0.50591,0.25466,2.08355,0.98521,0.00506,0.0216543,0.0072181,0.0216543,0.0072181,0.0216543,0.0072181,0.0216543,0.0072181
283,100447,2.24967,1.09657,0.00452,0.75229,0.45738,0.5058,0.25454,2.08325,0.98532,0.00506,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
284,100570,2.2777,1.10967,0.00453,0.75237,0.45735,0.50581,0.25479,2.08227,0.98503,0.00505,0.0215949,0.0071983,0.0215949,0.0071983,0.0215949,0.0071983,0.0215949,0.0071983
285,100695,2.25938,1.10665,0.00455,0.75077,0.45789,0.50602,0.25526,2.08222,0.98449,0.00506,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
286,100817,2.25865,1.09906,0.00454,0.75273,0.45733,0.50585,0.25521,2.08142,0.98414,0.00505,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
287,100935,2.27169,1.10688,0.00455,0.7527,0.45733,0.50593,0.25477,2.08173,0.98352,0.00506,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
288,101050,2.25648,1.10172,0.00454,0.75311,0.45748,0.50607,0.25482,2.08092,0.98308,0.00505,0.0214761,0.0071587,0.0214761,0.0071587,0.0214761,0.0071587,0.0214761,0.0071587
289,101167,2.26528,1.10432,0.00455,0.75274,0.45811,0.50633,0.25504,2.08077,0.98296,0.00505,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
290,101284,2.24585,1.09499,0.00453,0.75207,0.4585,0.5065,0.25516,2.0806,0.9823,0.00505,0.0214167,0.0071389,0.0214167,0.0071389,0.0214167,0.0071389,0.0214167,0.0071389
291,101402,2.26062,1.10184,0.00455,0.75325,0.45828,0.50633,0.2552,2.07987,0.98168,0.00505,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
292,101518,2.27387,1.1062,0.00453,0.75449,0.45788,0.50636,0.25522,2.08042,0.98145,0.00505,0.0213573,0.0071191,0.0213573,0.0071191,0.0213573,0.0071191,0.0213573,0.0071191
293,101636,2.25843,1.1028,0.0045,0.75274,0.45856,0.50614,0.2554,2.08013,0.98157,0.00505,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
294,101755,2.25678,1.0951,0.00456,0.7528,0.45833,0.5062,0.25534,2.07991,0.98133,0.00504,0.0212979,0.0070993,0.0212979,0.0070993,0.0212979,0.0070993,0.0212979,0.0070993
295,101879,2.25961,1.09741,0.00452,0.75287,0.45851,0.50632,0.25557,2.07968,0.98117,0.00504,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
296,102002,2.26352,1.10947,0.0045,0.7525,0.45847,0.50657,0.25561,2.07969,0.9808,0.00504,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
297,102125,2.2647,1.09955,0.00454,0.752,0.45859,0.50669,0.25586,2.07869,0.9801,0.00504,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
298,102245,2.26648,1.10869,0.00455,0.75399,0.45862,0.50691,0.25594,2.0786,0.98051,0.00504,0.0211791,0.0070597,0.0211791,0.0070597,0.0211791,0.0070597,0.0211791,0.0070597
299,102368,2.25548,1.10421,0.00456,0.75261,0.45939,0.50718,0.25615,2.07829,0.97981,0.00504,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
300,102487,2.26333,1.1048,0.00457,0.75242,0.45962,0.50735,0.2562,2.07835,0.9795,0.00503,0.0211197,0.0070399,0.0211197,0.0070399,0.0211197,0.0070399,0.0211197,0.0070399
301,102611,2.2561,1.09956,0.00457,0.75335,0.45905,0.50732,0.25627,2.07757,0.98,0.00503,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
302,102733,2.26157,1.09776,0.00452,0.75307,0.45942,0.50739,0.25631,2.07713,0.98054,0.00503,0.0210603,0.0070201,0.0210603,0.0070201,0.0210603,0.0070201,0.0210603,0.0070201
303,102856,2.26278,1.10345,0.00453,0.75265,0.45972,0.50739,0.25625,2.07701,0.98023,0.00503,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
304,102978,2.27129,1.10081,0.00452,0.75169,0.45979,0.50716,0.25619,2.07652,0.98062,0.00502,0.0210009,0.0070003,0.0210009,0.0070003,0.0210009,0.0070003,0.0210009,0.0070003
305,103102,2.2673,1.10674,0.00454,0.75273,0.45954,0.50729,0.25628,2.0768,0.98015,0.00502,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
306,103224,2.26171,1.10252,0.00457,0.75235,0.4598,0.50754,0.25648,2.07556,0.98039,0.00502,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
307,103346,2.26593,1.11111,0.00453,0.75348,0.4596,0.50774,0.25673,2.07517,0.98,0.00501,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
308,103462,2.26143,1.10122,0.0045,0.75459,0.45952,0.50773,0.25695,2.075,0.97975,0.00501,0.0208821,0.0069607,0.0208821,0.0069607,0.0208821,0.0069607,0.0208821,0.0069607
309,103579,2.26243,1.09745,0.0045,0.75451,0.4601,0.50809,0.25698,2.07531,0.97951,0.00501,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
310,103695,2.24492,1.09251,0.00454,0.754,0.46037,0.50809,0.25713,2.0738,0.9792,0.00501,0.0208227,0.0069409,0.0208227,0.0069409,0.0208227,0.0069409,0.0208227,0.0069409
311,103813,2.24606,1.10856,0.00457,0.753,0.46068,0.50818,0.25723,2.0735,0.97887,0.00501,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
312,103929,2.25648,1.09701,0.00453,0.75347,0.46105,0.50841,0.25691,2.07389,0.97741,0.00501,0.0207633,0.0069211,0.0207633,0.0069211,0.0207633,0.0069211,0.0207633,0.0069211
313,104047,2.2483,1.09369,0.00454,0.7532,0.46138,0.50863,0.25703,2.07355,0.97766,0.00501,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
314,104164,2.25216,1.10215,0.00451,0.75328,0.46105,0.50863,0.25709,2.07342,0.97684,0.00501,0.0207039,0.0069013,0.0207039,0.0069013,0.0207039,0.0069013,0.0207039,0.0069013
315,104894,2.25381,1.09539,0.00451,0.75331,0.46124,0.5086,0.25701,2.07358,0.97658,0.00501,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
316,105014,2.26157,1.11022,0.00453,0.75497,0.46074,0.50853,0.25708,2.07264,0.9773,0.00501,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
317,105137,2.25447,1.10431,0.00451,0.75447,0.461,0.50865,0.2571,2.0721,0.97686,0.00501,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
318,105259,2.23674,1.09125,0.00454,0.7551,0.46107,0.50891,0.25713,2.07155,0.9771,0.005,0.0205851,0.0068617,0.0205851,0.0068617,0.0205851,0.0068617,0.0205851,0.0068617
319,105382,2.25355,1.09701,0.0045,0.75489,0.46117,0.50884,0.25734,2.07147,0.97683,0.005,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
320,105506,2.24929,1.09687,0.00455,0.75523,0.46105,0.50895,0.2574,2.07113,0.97698,0.005,0.0205257,0.0068419,0.0205257,0.0068419,0.0205257,0.0068419,0.0205257,0.0068419
321,105630,2.24653,1.08918,0.00449,0.7561,0.4608,0.50881,0.25779,2.07039,0.97722,0.005,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
322,105754,2.26047,1.09567,0.00449,0.75721,0.46035,0.50904,0.25758,2.07047,0.9765,0.005,0.0204663,0.0068221,0.0204663,0.0068221,0.0204663,0.0068221,0.0204663,0.0068221
323,105875,2.24721,1.09656,0.00452,0.75737,0.46012,0.50916,0.25766,2.06983,0.97678,0.005,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
324,105999,2.25767,1.10167,0.00451,0.75779,0.4604,0.50925,0.25769,2.06953,0.97659,0.005,0.0204069,0.0068023,0.0204069,0.0068023,0.0204069,0.0068023,0.0204069,0.0068023
325,106118,2.23935,1.08975,0.00451,0.7566,0.4607,0.50924,0.25776,2.06883,0.97656,0.00499,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
326,106241,2.2476,1.09402,0.00451,0.7571,0.46013,0.50915,0.25776,2.06834,0.97746,0.00499,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
327,106357,2.24909,1.09557,0.00458,0.75601,0.46038,0.50924,0.25823,2.06854,0.97641,0.00499,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
328,106482,2.24834,1.09493,0.00449,0.75404,0.46088,0.50913,0.25823,2.06782,0.97609,0.00499,0.0202881,0.0067627,0.0202881,0.0067627,0.0202881,0.0067627,0.0202881,0.0067627
329,106604,2.25414,1.10265,0.00452,0.75435,0.46133,0.50931,0.25799,2.06774,0.9763,0.00499,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
330,106729,2.26282,1.09961,0.00451,0.75576,0.46128,0.50945,0.25798,2.0672,0.97604,0.00498,0.0202287,0.0067429,0.0202287,0.0067429,0.0202287,0.0067429,0.0202287,0.0067429
331,106850,2.25978,1.10084,0.00447,0.755,0.46133,0.50951,0.25853,2.0672,0.97598,0.00498,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
332,106973,2.24968,1.09014,0.0045,0.75429,0.46141,0.50944,0.25867,2.06644,0.97549,0.00498,0.0201693,0.0067231,0.0201693,0.0067231,0.0201693,0.0067231,0.0201693,0.0067231
333,107091,2.2456,1.09585,0.00454,0.75538,0.46114,0.50924,0.25869,2.06641,0.97587,0.00498,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
334,107214,2.23588,1.0886,0.00449,0.7547,0.46147,0.50923,0.25872,2.06601,0.97522,0.00498,0.0201099,0.0067033,0.0201099,0.0067033,0.0201099,0.0067033,0.0201099,0.0067033
335,107336,2.24974,1.09513,0.00454,0.75484,0.46123,0.50924,0.25883,2.06578,0.97475,0.00498,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
336,107460,2.25693,1.09714,0.00448,0.75526,0.46103,0.50926,0.25858,2.06506,0.97515,0.00497,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
337,107582,2.251,1.09732,0.00454,0.75443,0.46138,0.50936,0.2587,2.06451,0.97514,0.00497,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
338,107704,2.25301,1.10091,0.00452,0.75527,0.46127,0.50941,0.25866,2.0647,0.97452,0.00497,0.0199911,0.0066637,0.0199911,0.0066637,0.0199911,0.0066637,0.0199911,0.0066637
339,107826,2.25454,1.09951,0.00451,0.75551,0.46151,0.50971,0.25884,2.06462,0.97395,0.00497,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
340,107948,2.23355,1.08521,0.0045,0.75609,0.46123,0.50972,0.25915,2.06458,0.97307,0.00497,0.0199317,0.0066439,0.0199317,0.0066439,0.0199317,0.0066439,0.0199317,0.0066439
341,108064,2.24511,1.08746,0.00448,0.75577,0.46153,0.50991,0.25916,2.06412,0.97336,0.00497,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
342,108180,2.2556,1.09786,0.00447,0.75583,0.46153,0.50988,0.25925,2.06377,0.97333,0.00497,0.0198723,0.0066241,0.0198723,0.0066241,0.0198723,0.0066241,0.0198723,0.0066241
343,108295,2.26044,1.09795,0.00448,0.75636,0.46121,0.50984,0.2593,2.06374,0.97326,0.00497,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
344,108413,2.25034,1.09054,0.00446,0.75643,0.46138,0.50999,0.25933,2.06261,0.97341,0.00496,0.0198129,0.0066043,0.0198129,0.0066043,0.0198129,0.0066043,0.0198129,0.0066043
345,108528,2.24301,1.09539,0.00447,0.75618,0.46127,0.50986,0.25933,2.06207,0.97361,0.00496,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
346,108648,2.25434,1.10096,0.00446,0.75609,0.46131,0.50992,0.25938,2.06154,0.9735,0.00496,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
347,108764,2.26727,1.09939,0.00446,0.75567,0.46214,0.51014,0.25934,2.0613,0.97403,0.00496,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
348,108893,2.25626,1.09222,0.00447,0.7557,0.46179,0.51003,0.25905,2.06117,0.97377,0.00496,0.0196941,0.0065647,0.0196941,0.0065647,0.0196941,0.0065647,0.0196941,0.0065647
349,109016,2.23504,1.08248,0.00449,0.75488,0.46249,0.51034,0.25931,2.0605,0.97294,0.00496,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
350,109140,2.25096,1.09271,0.00445,0.75479,0.46234,0.51029,0.25939,2.06042,0.97187,0.00495,0.0196347,0.0065449,0.0196347,0.0065449,0.0196347,0.0065449,0.0196347,0.0065449
351,109267,2.25185,1.09825,0.00447,0.75551,0.46189,0.51034,0.25972,2.0596,0.97198,0.00495,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
352,109447,2.26031,1.09702,0.00453,0.7541,0.46245,0.51028,0.25975,2.05917,0.97229,0.00495,0.0195753,0.0065251,0.0195753,0.0065251,0.0195753,0.0065251,0.0195753,0.0065251
353,109642,2.25783,1.10011,0.0045,0.75269,0.4632,0.51046,0.2598,2.05939,0.97122,0.00495,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
354,109766,2.24902,1.08252,0.00444,0.75246,0.46362,0.51085,0.25964,2.05932,0.97102,0.00495,0.0195159,0.0065053,0.0195159,0.0065053,0.0195159,0.0065053,0.0195159,0.0065053
355,109909,2.23581,1.08494,0.00448,0.75282,0.4639,0.51106,0.25953,2.0589,0.97075,0.00495,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
356,110034,2.26187,1.09978,0.00451,0.7531,0.46415,0.51134,0.25972,2.05802,0.97061,0.00495,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
357,110159,2.23751,1.08607,0.00448,0.75267,0.46419,0.51123,0.25966,2.05787,0.97078,0.00494,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
358,110285,2.23964,1.08766,0.00451,0.75262,0.46422,0.51132,0.25983,2.05788,0.97078,0.00494,0.0193971,0.0064657,0.0193971,0.0064657,0.0193971,0.0064657,0.0193971,0.0064657
359,110405,2.23355,1.08509,0.00449,0.75241,0.46447,0.51138,0.26008,2.05806,0.97048,0.00494,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
360,110530,2.25012,1.08804,0.00445,0.75345,0.46429,0.51164,0.26002,2.05794,0.97061,0.00494,0.0193377,0.0064459,0.0193377,0.0064459,0.0193377,0.0064459,0.0193377,0.0064459
361,110655,2.24711,1.08649,0.00449,0.75233,0.46487,0.51175,0.26013,2.05766,0.9708,0.00494,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
362,110780,2.24752,1.09639,0.00449,0.75248,0.46514,0.51171,0.26019,2.05723,0.97051,0.00494,0.0192783,0.0064261,0.0192783,0.0064261,0.0192783,0.0064261,0.0192783,0.0064261
363,110905,2.24517,1.09245,0.00448,0.75276,0.46479,0.51178,0.26044,2.05721,0.97026,0.00494,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
364,111032,2.24906,1.09313,0.00447,0.75183,0.46526,0.51192,0.26025,2.05734,0.97038,0.00494,0.0192189,0.0064063,0.0192189,0.0064063,0.0192189,0.0064063,0.0192189,0.0064063
365,111156,2.24168,1.08387,0.00447,0.75167,0.46526,0.51202,0.26023,2.05682,0.9701,0.00494,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
366,111280,2.23109,1.08248,0.00445,0.75125,0.46526,0.51179,0.2603,2.05672,0.96982,0.00494,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
367,111399,2.25118,1.09375,0.00449,0.75156,0.46559,0.51194,0.26036,2.05657,0.96954,0.00494,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
368,111515,2.25154,1.08908,0.00448,0.75179,0.46579,0.51213,0.26033,2.05565,0.9698,0.00493,0.0191001,0.0063667,0.0191001,0.0063667,0.0191001,0.0063667,0.0191001,0.0063667
369,111632,2.25256,1.09311,0.00444,0.75304,0.46516,0.51207,0.26069,2.05509,0.96932,0.00493,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
370,111747,2.24499,1.08996,0.00447,0.75224,0.46546,0.51222,0.26088,2.05514,0.9683,0.00493,0.0190407,0.0063469,0.0190407,0.0063469,0.0190407,0.0063469,0.0190407,0.0063469
371,111863,2.23855,1.08627,0.00447,0.75209,0.46554,0.51222,0.26089,2.05444,0.96801,0.00493,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
372,111977,2.24029,1.0846,0.00446,0.7517,0.46571,0.51237,0.26096,2.05381,0.96806,0.00492,0.0189813,0.0063271,0.0189813,0.0063271,0.0189813,0.0063271,0.0189813,0.0063271
373,112105,2.25185,1.0962,0.00447,0.75285,0.46588,0.51276,0.26094,2.05354,0.9671,0.00492,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
374,112291,2.23332,1.08357,0.00446,0.75291,0.46618,0.51287,0.2608,2.05389,0.96686,0.00492,0.0189219,0.0063073,0.0189219,0.0063073,0.0189219,0.0063073,0.0189219,0.0063073
375,112509,2.23871,1.08278,0.00445,0.75316,0.46607,0.51301,0.26097,2.05342,0.96716,0.00492,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
376,112670,2.25464,1.0913,0.00447,0.75234,0.46681,0.51321,0.2612,2.05324,0.96672,0.00492,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
377,112790,2.23918,1.09256,0.00446,0.75382,0.46665,0.51328,0.26113,2.05301,0.96599,0.00492,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
378,112914,2.24768,1.0874,0.00442,0.75325,0.46648,0.5131,0.2609,2.0528,0.96555,0.00492,0.0188031,0.0062677,0.0188031,0.0062677,0.0188031,0.0062677,0.0188031,0.0062677
379,113038,2.23339,1.08726,0.00448,0.75415,0.46632,0.51326,0.26093,2.05208,0.96554,0.00492,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
380,113162,2.22432,1.07948,0.00445,0.7556,0.46567,0.51325,0.26107,2.05197,0.96511,0.00492,0.0187437,0.0062479,0.0187437,0.0062479,0.0187437,0.0062479,0.0187437,0.0062479
381,113285,2.24212,1.08431,0.00438,0.75451,0.46595,0.5132,0.2609,2.05153,0.96573,0.00492,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
382,113409,2.24816,1.08621,0.00447,0.75501,0.46565,0.51327,0.26122,2.0516,0.96556,0.00492,0.0186843,0.0062281,0.0186843,0.0062281,0.0186843,0.0062281,0.0186843,0.0062281
383,113531,2.22329,1.08298,0.00447,0.75395,0.46574,0.51322,0.26138,2.05157,0.9654,0.00492,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
384,113655,2.23849,1.07923,0.00448,0.75375,0.46575,0.51321,0.26099,2.05166,0.96489,0.00492,0.0186249,0.0062083,0.0186249,0.0062083,0.0186249,0.0062083,0.0186249,0.0062083
385,113780,2.24801,1.08812,0.00445,0.75226,0.46631,0.51324,0.26098,2.05096,0.96513,0.00492,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
386,113905,2.23422,1.08994,0.00449,0.75342,0.46623,0.51338,0.2615,2.05044,0.96435,0.00492,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
387,114030,2.24065,1.07445,0.0044,0.75379,0.46587,0.5134,0.26159,2.05056,0.96412,0.00492,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
388,114156,2.24086,1.09098,0.00441,0.75356,0.46576,0.51347,0.26165,2.04999,0.9642,0.00491,0.0185061,0.0061687,0.0185061,0.0061687,0.0185061,0.0061687,0.0185061,0.0061687
389,114277,2.22301,1.0767,0.00445,0.7539,0.46576,0.51337,0.26166,2.0496,0.96421,0.00491,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
390,114402,2.25228,1.09828,0.00443,0.75261,0.46584,0.51332,0.26142,2.04975,0.96451,0.00491,0.0184467,0.0061489,0.0184467,0.0061489,0.0184467,0.0061489,0.0184467,0.0061489
391,114526,2.24911,1.09234,0.00446,0.75256,0.46571,0.51334,0.26142,2.04948,0.96394,0.00491,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
392,114649,2.22092,1.08957,0.00445,0.75299,0.46594,0.51355,0.26166,2.04921,0.96403,0.00491,0.0183873,0.0061291,0.0183873,0.0061291,0.0183873,0.0061291,0.0183873,0.0061291
393,114774,2.2516,1.09399,0.0044,0.75355,0.46627,0.51357,0.26155,2.04962,0.96318,0.00491,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
394,114900,2.2418,1.08648,0.00447,0.75205,0.46716,0.51372,0.26191,2.04936,0.96339,0.00491,0.0183279,0.0061093,0.0183279,0.0061093,0.0183279,0.0061093,0.0183279,0.0061093
395,115025,2.24083,1.08488,0.00441,0.75188,0.4673,0.51379,0.26191,2.04995,0.96324,0.00491,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
396,115149,2.24586,1.09421,0.00446,0.75185,0.46749,0.51397,0.26168,2.04945,0.963,0.00491,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
