epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
264,87237,2.67973,1.4276,0.00486,0.81979,0.58086,0.64892,0.34484,2.38544,1.23651,0.00594,0.025213,0.00840435,0.025213,0.00840435,0.025213,0.00840435,0.025213,0.00840435
265,87563.8,2.70071,1.44025,0.00482,0.82094,0.58089,0.64904,0.34481,2.38448,1.23516,0.00594,0.0251787,0.0083929,0.0251787,0.0083929,0.0251787,0.0083929,0.0251787,0.0083929
266,87891.4,2.69459,1.43151,0.00481,0.82152,0.58071,0.64924,0.34468,2.38474,1.23497,0.00594,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
267,88216.3,2.70131,1.43131,0.00483,0.82137,0.58078,0.6492,0.34505,2.38424,1.2357,0.00594,0.0251097,0.00836989,0.0251097,0.00836989,0.0251097,0.00836989,0.0251097,0.00836989
268,88545.9,2.70072,1.44225,0.00483,0.82114,0.58064,0.6491,0.34456,2.38427,1.23585,0.00594,0.025075,0.00835834,0.025075,0.00835834,0.025075,0.00835834,0.025075,0.00835834
269,88878.6,2.7171,1.44432,0.00481,0.82037,0.58109,0.64896,0.34461,2.3846,1.2352,0.00594,0.0250403,0.00834676,0.0250403,0.00834676,0.0250403,0.00834676,0.0250403,0.00834676
270,89209.4,2.69213,1.42394,0.00482,0.81984,0.58121,0.6489,0.3448,2.38444,1.23525,0.00594,0.0250054,0.00833514,0.0250054,0.00833514,0.0250054,0.00833514,0.0250054,0.00833514
271,89538.3,2.70125,1.438,0.00484,0.82086,0.58107,0.64915,0.34491,2.38444,1.23418,0.00594,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
272,89868.7,2.70826,1.43458,0.00477,0.82108,0.58144,0.64944,0.34476,2.38511,1.23427,0.00594,0.0249354,0.00831181,0.0249354,0.00831181,0.0249354,0.00831181,0.0249354,0.00831181
273,90199.9,2.69972,1.43835,0.00484,0.82079,0.58124,0.64931,0.34476,2.38606,1.23276,0.00594,0.0249003,0.0083001,0.0249003,0.0083001,0.0249003,0.0083001,0.0249003,0.0083001
274,90532.9,2.71183,1.42514,0.00484,0.81997,0.58147,0.64917,0.34494,2.38618,1.23227,0.00594,0.0248651,0.00828835,0.0248651,0.00828835,0.0248651,0.00828835,0.0248651,0.00828835
275,90861.3,2.68181,1.4235,0.00485,0.82072,0.58119,0.64922,0.34487,2.38554,1.2332,0.00594,0.0248297,0.00827658,0.0248297,0.00827658,0.0248297,0.00827658,0.0248297,0.00827658
276,91187.3,2.68457,1.4236,0.00487,0.82219,0.58064,0.6492,0.34482,2.38538,1.23381,0.00594,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
277,91513,2.69672,1.42426,0.00487,0.82264,0.57996,0.64898,0.34462,2.38604,1.23352,0.00594,0.0247588,0.00825293,0.0247588,0.00825293,0.0247588,0.00825293,0.0247588,0.00825293
278,91838.4,2.69002,1.41635,0.00486,0.82274,0.57998,0.64892,0.3446,2.38595,1.23399,0.00594,0.0247232,0.00824105,0.0247232,0.00824105,0.0247232,0.00824105,0.0247232,0.00824105
279,92167.8,2.70969,1.43756,0.0048,0.82318,0.57988,0.64901,0.34466,2.38542,1.23372,0.00594,0.0246875,0.00822915,0.0246875,0.00822915,0.0246875,0.00822915,0.0246875,0.00822915
280,92497.9,2.68823,1.42983,0.00487,0.82254,0.58059,0.64897,0.34464,2.38599,1.23445,0.00594,0.0246516,0.00821722,0.0246516,0.00821722,0.0246516,0.00821722,0.0246516,0.00821722
281,92829.5,2.71036,1.43434,0.00485,0.8233,0.58052,0.64913,0.34476,2.38525,1.23535,0.00593,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
282,93156.2,2.68919,1.41697,0.00489,0.82341,0.58044,0.6492,0.34461,2.3852,1.2362,0.00593,0.0245798,0.00819325,0.0245798,0.00819325,0.0245798,0.00819325,0.0245798,0.00819325
283,93481.9,2.69953,1.43086,0.00487,0.82211,0.58095,0.64902,0.34463,2.38536,1.23565,0.00594,0.0245437,0.00818122,0.0245437,0.00818122,0.0245437,0.00818122,0.0245437,0.00818122
284,93809,2.69859,1.42407,0.0048,0.82232,0.58108,0.64931,0.34479,2.3853,1.23441,0.00594,0.0245075,0.00816916,0.0245075,0.00816916,0.0245075,0.00816916,0.0245075,0.00816916
285,94136.2,2.68292,1.41832,0.00483,0.82307,0.58032,0.64936,0.34502,2.38474,1.23505,0.00594,0.0244712,0.00815707,0.0244712,0.00815707,0.0244712,0.00815707,0.0244712,0.00815707
286,94461.6,2.68966,1.4198,0.00482,0.82284,0.58064,0.64939,0.34489,2.38545,1.23491,0.00594,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
287,94786.8,2.68387,1.41584,0.00484,0.82264,0.58085,0.64951,0.34495,2.38516,1.23512,0.00594,0.0243984,0.0081328,0.0243984,0.0081328,0.0243984,0.0081328,0.0243984,0.0081328
288,95113.9,2.67975,1.41019,0.00482,0.82208,0.58086,0.64935,0.34481,2.38517,1.23557,0.00594,0.0243619,0.00812062,0.0243619,0.00812062,0.0243619,0.00812062,0.0243619,0.00812062
289,95441.4,2.70851,1.43249,0.00479,0.82232,0.58044,0.64925,0.34479,2.38526,1.2355,0.00594,0.0243252,0.00810841,0.0243252,0.00810841,0.0243252,0.00810841,0.0243252,0.00810841
290,95766.4,2.69932,1.42829,0.00483,0.82331,0.58076,0.6493,0.3448,2.38481,1.23546,0.00594,0.0242885,0.00809616,0.0242885,0.00809616,0.0242885,0.00809616,0.0242885,0.00809616
291,96092.6,2.69113,1.4389,0.00491,0.82174,0.58065,0.64915,0.34457,2.38567,1.23494,0.00594,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
292,96418.8,2.69996,1.43287,0.00488,0.82235,0.58066,0.64943,0.34468,2.38478,1.23557,0.00594,0.0242148,0.00807159,0.0242148,0.00807159,0.0242148,0.00807159,0.0242148,0.00807159
293,96746.2,2.69879,1.41962,0.00477,0.82253,0.58059,0.64944,0.34493,2.38491,1.23521,0.00594,0.0241778,0.00805925,0.0241778,0.00805925,0.0241778,0.00805925,0.0241778,0.00805925
294,97073.9,2.70141,1.41523,0.00481,0.82236,0.5809,0.64938,0.34496,2.38552,1.23503,0.00594,0.0241407,0.00804689,0.0241407,0.00804689,0.0241407,0.00804689,0.0241407,0.00804689
295,97401.1,2.65861,1.41437,0.00489,0.82187,0.58086,0.64951,0.34529,2.38526,1.2349,0.00594,0.0241035,0.0080345,0.0241035,0.0080345,0.0241035,0.0080345,0.0241035,0.0080345
296,97729.1,2.68121,1.41654,0.0048,0.82211,0.58056,0.6496,0.34492,2.38548,1.23465,0.00594,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
297,98057.5,2.69561,1.43719,0.00481,0.82219,0.58051,0.64967,0.34477,2.38573,1.23447,0.00594,0.0240289,0.00800963,0.0240289,0.00800963,0.0240289,0.00800963,0.0240289,0.00800963
298,98390.6,2.68882,1.42712,0.00485,0.82209,0.58046,0.6496,0.34494,2.38598,1.23488,0.00594,0.0239915,0.00799715,0.0239915,0.00799715,0.0239915,0.00799715,0.0239915,0.00799715
299,98721.8,2.69164,1.4381,0.00484,0.82231,0.58035,0.64958,0.34499,2.38612,1.23497,0.00594,0.0239539,0.00798464,0.0239539,0.00798464,0.0239539,0.00798464,0.0239539,0.00798464
300,99049,2.68416,1.42091,0.0048,0.82256,0.57995,0.64952,0.34501,2.38588,1.23545,0.00593,0.0239163,0.0079721,0.0239163,0.0079721,0.0239163,0.0079721,0.0239163,0.0079721
301,99376.1,2.70103,1.41722,0.00482,0.82191,0.58086,0.64967,0.34512,2.38516,1.23586,0.00593,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
302,99702.4,2.69861,1.43133,0.00484,0.82043,0.58091,0.64958,0.34502,2.38573,1.23641,0.00594,0.0238408,0.00794694,0.0238408,0.00794694,0.0238408,0.00794694,0.0238408,0.00794694
303,100030,2.68799,1.41486,0.00484,0.82201,0.58049,0.64978,0.34494,2.38677,1.23473,0.00594,0.023803,0.00793432,0.023803,0.00793432,0.023803,0.00793432,0.023803,0.00793432
304,100357,2.68137,1.42835,0.00485,0.82163,0.58089,0.64975,0.34522,2.38691,1.23409,0.00594,0.023765,0.00792167,0.023765,0.00792167,0.023765,0.00792167,0.023765,0.00792167
305,100684,2.68638,1.41889,0.00485,0.8219,0.58044,0.64948,0.34516,2.38661,1.23438,0.00594,0.023727,0.00790898,0.023727,0.00790898,0.023727,0.00790898,0.023727,0.00790898
306,101010,2.66738,1.41964,0.00483,0.82122,0.58068,0.64945,0.34479,2.38694,1.23373,0.00594,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
307,101337,2.69691,1.4223,0.00483,0.82189,0.57978,0.6492,0.34471,2.38658,1.23382,0.00594,0.0236506,0.00788354,0.0236506,0.00788354,0.0236506,0.00788354,0.0236506,0.00788354
308,101665,2.68791,1.43213,0.0048,0.82127,0.57992,0.64926,0.34484,2.38589,1.23435,0.00594,0.0236123,0.00787077,0.0236123,0.00787077,0.0236123,0.00787077,0.0236123,0.00787077
309,101993,2.68731,1.4197,0.00487,0.82105,0.58044,0.64938,0.34476,2.38579,1.23505,0.00594,0.0235739,0.00785798,0.0235739,0.00785798,0.0235739,0.00785798,0.0235739,0.00785798
310,102432,2.70649,1.42782,0.00481,0.82126,0.58071,0.64944,0.34479,2.38582,1.23467,0.00594,0.0235355,0.00784516,0.0235355,0.00784516,0.0235355,0.00784516,0.0235355,0.00784516
311,102763,2.68135,1.41525,0.00482,0.82054,0.58119,0.64946,0.34481,2.38633,1.23466,0.00594,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
312,103094,2.69138,1.42324,0.00479,0.81984,0.58132,0.64963,0.34485,2.38658,1.23422,0.00594,0.0234583,0.00781944,0.0234583,0.00781944,0.0234583,0.00781944,0.0234583,0.00781944
313,103425,2.69373,1.42972,0.00481,0.82,0.58071,0.64938,0.34499,2.38624,1.23475,0.00594,0.0234196,0.00780653,0.0234196,0.00780653,0.0234196,0.00780653,0.0234196,0.00780653
314,103753,2.68068,1.42007,0.00485,0.82047,0.58081,0.64948,0.34485,2.38489,1.23619,0.00594,0.0233808,0.0077936,0.0233808,0.0077936,0.0233808,0.0077936,0.0233808,0.0077936
315,104078,2.67462,1.41712,0.00479,0.81991,0.58056,0.6493,0.34533,2.38476,1.23604,0.00594,0.0233419,0.00778065,0.0233419,0.00778065,0.0233419,0.00778065,0.0233419,0.00778065
316,104404,2.66783,1.4102,0.00486,0.81952,0.58064,0.64915,0.34491,2.38527,1.23614,0.00594,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
317,104730,2.68185,1.40996,0.00479,0.81942,0.58059,0.64897,0.34517,2.38457,1.2361,0.00594,0.023264,0.00775465,0.023264,0.00775465,0.023264,0.00775465,0.023264,0.00775465
318,105055,2.66468,1.4126,0.00488,0.81867,0.58154,0.64923,0.3453,2.38417,1.23594,0.00594,0.0232248,0.00774161,0.0232248,0.00774161,0.0232248,0.00774161,0.0232248,0.00774161
319,105382,2.70234,1.4179,0.00484,0.81992,0.58117,0.64914,0.34532,2.38432,1.23524,0.00594,0.0231857,0.00772855,0.0231857,0.00772855,0.0231857,0.00772855,0.0231857,0.00772855
320,105707,2.69257,1.42462,0.00484,0.82005,0.58099,0.64934,0.34558,2.38508,1.23501,0.00594,0.0231464,0.00771546,0.0231464,0.00771546,0.0231464,0.00771546,0.0231464,0.00771546
321,106033,2.67922,1.41402,0.00478,0.81961,0.5819,0.64984,0.3456,2.38423,1.23442,0.00593,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
322,106360,2.66401,1.41894,0.00484,0.82,0.58185,0.64977,0.3454,2.3847,1.23429,0.00594,0.0230676,0.0076892,0.0230676,0.0076892,0.0230676,0.0076892,0.0230676,0.0076892
323,106688,2.69444,1.43374,0.00479,0.82157,0.58109,0.64975,0.34556,2.38425,1.23408,0.00593,0.0230281,0.00767603,0.0230281,0.00767603,0.0230281,0.00767603,0.0230281,0.00767603
324,107016,2.69524,1.43353,0.00485,0.82172,0.58136,0.64986,0.34596,2.38364,1.23448,0.00593,0.0229885,0.00766284,0.0229885,0.00766284,0.0229885,0.00766284,0.0229885,0.00766284
325,107342,2.68336,1.43013,0.00486,0.8218,0.58097,0.6497,0.34586,2.38391,1.23487,0.00593,0.0229488,0.00764961,0.0229488,0.00764961,0.0229488,0.00764961,0.0229488,0.00764961
326,107668,2.67258,1.41501,0.00484,0.82047,0.5816,0.64971,0.34585,2.38423,1.23441,0.00593,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
327,107995,2.66775,1.4122,0.00478,0.82158,0.58147,0.6498,0.34582,2.38436,1.23398,0.00594,0.0228693,0.0076231,0.0228693,0.0076231,0.0228693,0.0076231,0.0228693,0.0076231
328,108323,2.68894,1.42693,0.00476,0.82159,0.58165,0.6498,0.34556,2.38451,1.23313,0.00594,0.0228294,0.0076098,0.0228294,0.0076098,0.0228294,0.0076098,0.0228294,0.0076098
329,108649,2.68112,1.42213,0.00479,0.82262,0.58142,0.64977,0.34568,2.38376,1.23331,0.00594,0.0227894,0.00759648,0.0227894,0.00759648,0.0227894,0.00759648,0.0227894,0.00759648
330,108980,2.68969,1.41663,0.0048,0.82192,0.58119,0.64951,0.3456,2.38359,1.23432,0.00594,0.0227494,0.00758313,0.0227494,0.00758313,0.0227494,0.00758313,0.0227494,0.00758313
331,109307,2.68531,1.41773,0.0048,0.82267,0.58091,0.64955,0.34548,2.38351,1.23492,0.00594,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
332,109632,2.6609,1.40319,0.00479,0.8218,0.58142,0.64951,0.34536,2.38357,1.23557,0.00593,0.0226691,0.00755636,0.0226691,0.00755636,0.0226691,0.00755636,0.0226691,0.00755636
333,109958,2.68679,1.42572,0.00479,0.82204,0.58132,0.64939,0.34519,2.38397,1.23623,0.00593,0.0226288,0.00754293,0.0226288,0.00754293,0.0226288,0.00754293,0.0226288,0.00754293
334,110285,2.67751,1.41085,0.00479,0.82243,0.58064,0.64927,0.34518,2.38388,1.23576,0.00593,0.0225885,0.00752949,0.0225885,0.00752949,0.0225885,0.00752949,0.0225885,0.00752949
335,110611,2.65257,1.39767,0.0048,0.82149,0.5816,0.64934,0.3452,2.38405,1.23592,0.00593,0.022548,0.00751602,0.022548,0.00751602,0.022548,0.00751602,0.022548,0.00751602
336,110937,2.65559,1.41157,0.00478,0.82263,0.58078,0.649,0.34518,2.38458,1.23605,0.00593,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
337,111264,2.69356,1.41859,0.00481,0.8223,0.58081,0.64861,0.34529,2.38345,1.2362,0.00593,0.022467,0.007489,0.022467,0.007489,0.022467,0.007489,0.022467,0.007489
338,111592,2.65809,1.38989,0.00477,0.8228,0.58071,0.64881,0.34527,2.38352,1.237,0.00593,0.0224264,0.00747546,0.0224264,0.00747546,0.0224264,0.00747546,0.0224264,0.00747546
339,111920,2.67802,1.41948,0.00476,0.8233,0.58078,0.64881,0.34529,2.38337,1.23661,0.00593,0.0223857,0.00746189,0.0223857,0.00746189,0.0223857,0.00746189,0.0223857,0.00746189
340,112249,2.67952,1.4121,0.00481,0.82427,0.57988,0.64862,0.34536,2.38331,1.23706,0.00593,0.0223449,0.0074483,0.0223449,0.0074483,0.0223449,0.0074483,0.0223449,0.0074483
341,112577,2.68247,1.40822,0.0048,0.82362,0.58036,0.64874,0.34526,2.38318,1.23765,0.00593,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
342,112903,2.67643,1.41085,0.00476,0.82344,0.58034,0.64858,0.34559,2.38338,1.23685,0.00593,0.0222631,0.00742104,0.0222631,0.00742104,0.0222631,0.00742104,0.0222631,0.00742104
343,113232,2.69003,1.41705,0.00481,0.82153,0.58098,0.64856,0.3452,2.38359,1.23722,0.00593,0.0222221,0.00740738,0.0222221,0.00740738,0.0222221,0.00740738,0.0222221,0.00740738
344,113559,2.66397,1.40251,0.00478,0.82232,0.58056,0.64843,0.34518,2.38404,1.23656,0.00593,0.0221811,0.00739369,0.0221811,0.00739369,0.0221811,0.00739369,0.0221811,0.00739369
345,113887,2.67758,1.41563,0.00476,0.82258,0.58031,0.64853,0.34522,2.3839,1.23683,0.00593,0.02214,0.00737998,0.02214,0.00737998,0.02214,0.00737998,0.02214,0.00737998
346,114214,2.67441,1.42325,0.00479,0.82218,0.58005,0.64851,0.34529,2.38336,1.23648,0.00594,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
347,114541,2.65389,1.40687,0.00484,0.8224,0.57987,0.64795,0.34534,2.38346,1.23815,0.00594,0.0220575,0.0073525,0.0220575,0.0073525,0.0220575,0.0073525,0.0220575,0.0073525
348,114870,2.67758,1.4086,0.00477,0.82146,0.58086,0.64815,0.34503,2.38342,1.23778,0.00594,0.0220162,0.00733872,0.0220162,0.00733872,0.0220162,0.00733872,0.0220162,0.00733872
349,115195,2.66856,1.41391,0.00481,0.82013,0.58109,0.64803,0.34507,2.38321,1.23682,0.00593,0.0219748,0.00732492,0.0219748,0.00732492,0.0219748,0.00732492,0.0219748,0.00732492
350,115524,2.68348,1.42077,0.00476,0.82122,0.58064,0.64807,0.34515,2.38218,1.23742,0.00593,0.0219333,0.0073111,0.0219333,0.0073111,0.0219333,0.0073111,0.0219333,0.0073111
351,115848,2.65437,1.40427,0.00475,0.82102,0.58041,0.64788,0.34515,2.38254,1.23764,0.00593,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
352,116176,2.67629,1.41261,0.00478,0.82022,0.58074,0.64789,0.34522,2.38224,1.23772,0.00593,0.0218502,0.00728339,0.0218502,0.00728339,0.0218502,0.00728339,0.0218502,0.00728339
353,116502,2.66844,1.39447,0.00475,0.82109,0.58081,0.64805,0.34536,2.38154,1.23723,0.00593,0.0218085,0.0072695,0.0218085,0.0072695,0.0218085,0.0072695,0.0218085,0.0072695
354,116828,2.66318,1.40624,0.00477,0.82155,0.58044,0.6481,0.3454,2.38098,1.23805,0.00593,0.0217668,0.00725559,0.0217668,0.00725559,0.0217668,0.00725559,0.0217668,0.00725559
355,117154,2.67514,1.40825,0.00479,0.82116,0.58006,0.64809,0.34547,2.38143,1.23736,0.00593,0.021725,0.00724165,0.021725,0.00724165,0.021725,0.00724165,0.021725,0.00724165
356,117482,2.67832,1.41404,0.00483,0.82159,0.58013,0.64809,0.3453,2.38167,1.23731,0.00594,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
357,117809,2.67206,1.41133,0.0048,0.82163,0.58008,0.64797,0.34525,2.38148,1.23754,0.00593,0.0216412,0.00721372,0.0216412,0.00721372,0.0216412,0.00721372,0.0216412,0.00721372
358,118136,2.68814,1.42179,0.00478,0.82187,0.58035,0.64812,0.34505,2.38103,1.23877,0.00593,0.0215992,0.00719973,0.0215992,0.00719973,0.0215992,0.00719973,0.0215992,0.00719973
359,118466,2.70508,1.41817,0.00473,0.82134,0.58089,0.64835,0.34518,2.38106,1.23776,0.00593,0.0215571,0.00718571,0.0215571,0.00718571,0.0215571,0.00718571,0.0215571,0.00718571
360,118793,2.67719,1.41181,0.00474,0.82216,0.58064,0.64854,0.34519,2.38089,1.23765,0.00593,0.021515,0.00717167,0.021515,0.00717167,0.021515,0.00717167,0.021515,0.00717167
361,119119,2.67346,1.40131,0.00479,0.82323,0.57996,0.64846,0.34568,2.38105,1.23728,0.00592,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
362,119446,2.66945,1.39003,0.00477,0.82392,0.57984,0.64865,0.34574,2.38051,1.23689,0.00592,0.0214306,0.00714353,0.0214306,0.00714353,0.0214306,0.00714353,0.0214306,0.00714353
363,119773,2.67158,1.4001,0.00475,0.82324,0.58026,0.64854,0.34528,2.38057,1.23702,0.00592,0.0213883,0.00712942,0.0213883,0.00712942,0.0213883,0.00712942,0.0213883,0.00712942
364,120099,2.66211,1.40479,0.00472,0.82448,0.57984,0.64865,0.34559,2.38155,1.23678,0.00593,0.0213459,0.0071153,0.0213459,0.0071153,0.0213459,0.0071153,0.0213459,0.0071153
365,120426,2.66518,1.40567,0.00477,0.82453,0.58011,0.64885,0.34585,2.3807,1.2361,0.00593,0.0213035,0.00710116,0.0213035,0.00710116,0.0213035,0.00710116,0.0213035,0.00710116
366,120753,2.66022,1.39759,0.00474,0.8247,0.57999,0.64884,0.34549,2.38098,1.23568,0.00593,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
367,121082,2.67221,1.40589,0.00478,0.82485,0.58008,0.649,0.34557,2.3806,1.23499,0.00593,0.0212184,0.00707281,0.0212184,0.00707281,0.0212184,0.00707281,0.0212184,0.00707281
368,121410,2.65689,1.40257,0.00479,0.82394,0.58034,0.64892,0.34536,2.38009,1.23601,0.00593,0.0211758,0.00705861,0.0211758,0.00705861,0.0211758,0.00705861,0.0211758,0.00705861
369,121739,2.68061,1.41519,0.00473,0.82304,0.58049,0.64912,0.34521,2.37988,1.23635,0.00593,0.0211332,0.00704439,0.0211332,0.00704439,0.0211332,0.00704439,0.0211332,0.00704439
370,122066,2.67152,1.40645,0.00477,0.82424,0.58021,0.64914,0.34527,2.37989,1.23619,0.00593,0.0210904,0.00703014,0.0210904,0.00703014,0.0210904,0.00703014,0.0210904,0.00703014
371,122394,2.66971,1.3943,0.00476,0.82402,0.58035,0.64911,0.34543,2.37989,1.236,0.00593,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
372,122720,2.66313,1.39311,0.00478,0.82423,0.58041,0.64894,0.34534,2.38029,1.23507,0.00593,0.0210048,0.0070016,0.0210048,0.0070016,0.0210048,0.0070016,0.0210048,0.0070016
373,123047,2.66215,1.39912,0.00475,0.82339,0.58109,0.64912,0.34557,2.38021,1.23519,0.00593,0.0209619,0.0069873,0.0209619,0.0069873,0.0209619,0.0069873,0.0209619,0.0069873
374,123374,2.66657,1.40735,0.0048,0.82308,0.58093,0.64921,0.3456,2.38013,1.23537,0.00593,0.0209189,0.00697298,0.0209189,0.00697298,0.0209189,0.00697298,0.0209189,0.00697298
375,123700,2.65834,1.39759,0.00472,0.82322,0.58103,0.64894,0.3456,2.38009,1.23507,0.00593,0.0208759,0.00695864,0.0208759,0.00695864,0.0208759,0.00695864,0.0208759,0.00695864
376,124028,2.67664,1.4199,0.00478,0.8232,0.58162,0.64947,0.34601,2.37998,1.2347,0.00593,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
377,124354,2.6455,1.39339,0.00477,0.82322,0.58128,0.64913,0.34569,2.38015,1.23542,0.00593,0.0207897,0.00692991,0.0207897,0.00692991,0.0207897,0.00692991,0.0207897,0.00692991
378,124683,2.66483,1.40092,0.00478,0.82304,0.58144,0.64917,0.34579,2.37989,1.23487,0.00593,0.0207465,0.00691551,0.0207465,0.00691551,0.0207465,0.00691551,0.0207465,0.00691551
379,125009,2.6706,1.4007,0.00473,0.82424,0.58119,0.64929,0.34582,2.37985,1.23443,0.00593,0.0207033,0.0069011,0.0207033,0.0069011,0.0207033,0.0069011,0.0207033,0.0069011
380,125337,2.66534,1.40506,0.00474,0.82417,0.58118,0.64929,0.34572,2.38025,1.23508,0.00593,0.02066,0.00688667,0.02066,0.00688667,0.02066,0.00688667,0.02066,0.00688667
381,125666,2.66333,1.40067,0.00472,0.82532,0.58047,0.64928,0.34573,2.37973,1.23532,0.00593,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
382,125992,2.6555,1.40064,0.00473,0.82407,0.58093,0.64929,0.34554,2.37962,1.23533,0.00593,0.0205732,0.00685775,0.0205732,0.00685775,0.0205732,0.00685775,0.0205732,0.00685775
383,126325,2.66887,1.39367,0.00474,0.82395,0.58097,0.6491,0.34554,2.38007,1.235,0.00593,0.0205298,0.00684326,0.0205298,0.00684326,0.0205298,0.00684326,0.0205298,0.00684326
384,126652,2.66093,1.40276,0.00473,0.82714,0.57971,0.64906,0.34564,2.38004,1.2351,0.00593,0.0204863,0.00682876,0.0204863,0.00682876,0.0204863,0.00682876,0.0204863,0.00682876
385,126979,2.64914,1.39472,0.00473,0.82545,0.58044,0.64936,0.34563,2.38013,1.23415,0.00593,0.0204427,0.00681424,0.0204427,0.00681424,0.0204427,0.00681424,0.0204427,0.00681424
386,127306,2.66654,1.4111,0.00471,0.82565,0.58049,0.64958,0.34569,2.38001,1.23378,0.00593,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
387,127633,2.65029,1.3922,0.00479,0.82534,0.58084,0.64972,0.3457,2.38011,1.23346,0.00593,0.0203554,0.00678514,0.0203554,0.00678514,0.0203554,0.00678514,0.0203554,0.00678514
388,127965,2.66706,1.40184,0.00475,0.8261,0.58069,0.64972,0.34554,2.38046,1.2339,0.00593,0.0203117,0.00677057,0.0203117,0.00677057,0.0203117,0.00677057,0.0203117,0.00677057
389,133744,2.64839,1.38834,0.00471,0.82685,0.58144,0.6499,0.34597,2.37978,1.23423,0.00592,0.0202679,0.00675598,0.0202679,0.00675598,0.0202679,0.00675598,0.0202679,0.00675598
390,144111,2.65719,1.40825,0.00472,0.82766,0.58112,0.65022,0.34593,2.37986,1.23388,0.00592,0.0202241,0.00674138,0.0202241,0.00674138,0.0202241,0.00674138,0.0202241,0.00674138
391,144455,2.64605,1.39809,0.00474,0.82757,0.58147,0.65044,0.34597,2.38068,1.23294,0.00593,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
392,144794,2.66521,1.40366,0.00478,0.82829,0.58074,0.65042,0.34604,2.3796,1.23374,0.00593,0.0201363,0.00671211,0.0201363,0.00671211,0.0201363,0.00671211,0.0201363,0.00671211
393,145127,2.65283,1.39392,0.00475,0.82747,0.58115,0.65039,0.34605,2.38006,1.23249,0.00593,0.0200924,0.00669746,0.0200924,0.00669746,0.0200924,0.00669746,0.0200924,0.00669746
394,145458,2.6554,1.39124,0.00471,0.8273,0.58099,0.65027,0.34608,2.38014,1.23197,0.00593,0.0200484,0.00668278,0.0200484,0.00668278,0.0200484,0.00668278,0.0200484,0.00668278
395,145791,2.66772,1.39903,0.0047,0.82722,0.58066,0.65029,0.34576,2.37977,1.23263,0.00593,0.0200043,0.0066681,0.0200043,0.0066681,0.0200043,0.0066681,0.0200043,0.0066681
396,146122,2.66077,1.39045,0.00468,0.82601,0.58117,0.65031,0.34624,2.37966,1.23221,0.00593,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
397,146458,2.67092,1.40252,0.00471,0.82571,0.5811,0.65032,0.34584,2.37883,1.2333,0.00593,0.019916,0.00663867,0.019916,0.00663867,0.019916,0.00663867,0.019916,0.00663867
